group_id,Premise,Hypothesis,label
1649,অনেকগুলো মানুষ আছে।,অনেকজন মানুষ আছে।,Entailment
1649,অনেকগুলো মানুষ আছে।,ঈদের সময় মসজিদে অনেকজন মানুষ আছে।,Neutral
1649,অনেকগুলো মানুষ আছে।,একজনের বেশি মানুষ দেখা যাচ্ছে না।,Contradiction
1650,হাতে বৈসাখি প্রতীক ধরে  শুভ মিছিল করছে অনেক মানুষ।,অনেক জন মানুষ বৈশাখী প্রতীক হাতে ধরে মিছিল করছে।,Entailment
1650,হাতে বৈসাখি প্রতীক ধরে  শুভ মিছিল করছে অনেক মানুষ।,রমনা পার্কার মধ্যে অনেক জন মানুষ বৈশাখী প্রতীক হাতে ধরে মিছিল করছে।,Neutral
1650,হাতে বৈসাখি প্রতীক ধরে  শুভ মিছিল করছে অনেক মানুষ।,অনেক বাচ্চারা হাতে বললেন নিয়ে খেলছে।,Contradiction
1651,একজন মানুষ দাঁড়িয়ে আছে।,একটি মানুষ দাঁড়িয়ে আছে।,Entailment
1651,একজন মানুষ দাঁড়িয়ে আছে।,মাঠের মধ্যে একটি বাচ্চা দাঁড়িয়ে আছে।,Neutral
1651,একজন মানুষ দাঁড়িয়ে আছে।,একটি মানুষ বসে আছে সফাতে।,Contradiction
1652,কতগুলো ছোট ছোট জমি যার একটির পাশে দাঁড়িয়ে আছে একজন মানুষ।,কিছু জমির মধ্যে একটি জমির পাশে দাঁড়িয়ে আছে একজন মানুষ।,Entailment
1652,কতগুলো ছোট ছোট জমি যার একটির পাশে দাঁড়িয়ে আছে একজন মানুষ।,সাদা শার্ট পর লোকে একটি ছোট জমির পাশে দাঁড়িয়ে আছে।,Neutral
1652,কতগুলো ছোট ছোট জমি যার একটির পাশে দাঁড়িয়ে আছে একজন মানুষ।,একটি মানুষ একটি গাড়ির পাশে দাঁড়িয়ে আছে।,Contradiction
1653,৩ জন ছেলে শার্ট পরে বসে সামনে চেয়ে আছে যার মাঝে ১ জন চশমা পরে আছে।,"৩টি ছেলে, যাদের মধ্যে একজন চশমা পরা, সামনে তাকিয়ে আছে।",Entailment
1653,৩ জন ছেলে শার্ট পরে বসে সামনে চেয়ে আছে যার মাঝে ১ জন চশমা পরে আছে।,"৩ জন ছেলে, যারা ফুটবল জার্সি পরে আছে, সামনে টিভির দিকে তাকিয়ে আছে।",Neutral
1653,৩ জন ছেলে শার্ট পরে বসে সামনে চেয়ে আছে যার মাঝে ১ জন চশমা পরে আছে।,৩ জন নারী পিছে তাকিয়ে আছে।,Contradiction
1654,তিনজন মানুষ পানিতে গোছল করছে।,পানির মধ্যে ৩টি মানুষ গোসল করছে।,Entailment
1654,তিনজন মানুষ পানিতে গোছল করছে।,৩ জন নারী দুপুর বেলায় পানিতে স্নান করছে।,Neutral
1654,তিনজন মানুষ পানিতে গোছল করছে।,একজন মানুষ রাস্তায় দৌড়চ্ছে।,Contradiction
1655,পানি ছিটিয়ে পানিতে খেলা করছে ৩ জন খালি গা এর ছোট ছেলে।,তিনজন ছোট ছেলে পানিতে খেলা করছে।,Entailment
1655,পানি ছিটিয়ে পানিতে খেলা করছে ৩ জন খালি গা এর ছোট ছেলে।,"কাদার মধ্যে খেলার শেষে, ৩ জন ছোট ছেলে দুপুর বেলায় পানিতে স্নান করছে।",Neutral
1655,পানি ছিটিয়ে পানিতে খেলা করছে ৩ জন খালি গা এর ছোট ছেলে।,৩ জন নারী রান্না করছে।,Contradiction
1656,কয়েকজন নারী দাঁড়িয়ে আছে।,কিছু মহিলা মানুষ দাঁড়িয়ে আছে।,Entailment
1656,কয়েকজন নারী দাঁড়িয়ে আছে।,সবজির দোকানে কিছু নারী দাঁড়িয়ে আছে।,Neutral
1656,কয়েকজন নারী দাঁড়িয়ে আছে।,নেক জন পুরুষ দাঁড়িয়ে আছে।,Contradiction
1657,শাড়ি পরা ১০ জন মেয়ে একটি মঞ্চে অভিনয় করছে যার একজনের হাতে একটি পতাকা।,"মঞ্চের মধ্যে ১০ টি মেয়ে  যারা শাড়ি পরে আছে এবং একজনের হাতে পতাকা, অভিনয় করছে।",Entailment
